Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_s,Peak_Freq,awake_state,sleep_state
1087.1956,1087.2016,1087.2192,1087.2036,3.6328012943267822,0.0236,127.11864406779662,True,awake
1089.7072,1089.7264,1089.7316,1089.7268,3.4043688774108887,0.0244,163.93442622950818,False,sleep
1094.1536,1094.1708,1094.2124,1094.1736,3.870509386062622,0.0588,136.05442176870747,True,awake
1094.284,1094.296,1094.3052,1094.2976,9.266160011291504,0.0212,141.50943396226415,True,awake
1095.3928,1095.424,1095.4344,1095.4248,5.650489330291748,0.0416,168.26923076923075,False,sleep
1095.966,1095.9964,1096.0076,1096.0028,5.752194881439209,0.0416,144.23076923076923,False,sleep
1098.0044,1098.0128,1098.0412,1098.0128,6.567197799682617,0.0368,163.04347826086956,True,awake
1098.1052,1098.1128,1098.128,1098.1116,6.287662506103516,0.0228,131.57894736842104,True,awake
1099.8976,1099.912,1099.9208,1099.914,6.121652603149414,0.0232,129.3103448275862,True,awake
1099.9584,1099.9668,1099.9856,1099.9684,6.250971794128418,0.0272,147.05882352941177,True,awake
1103.5928,1103.6032,1103.6404,1103.6016,6.1358723640441895,0.0476,147.05882352941177,False,sleep
1103.8728,1103.8792,1103.9096,1103.88,3.546799659729004,0.0368,135.8695652173913,False,sleep
1106.9572,1106.9624,1106.9996,1106.9616,3.951193332672119,0.0424,141.50943396226415,False,sleep
1115.7788,1115.7924,1115.8372,1115.7944,4.63409948348999,0.0584,154.1095890410959,True,awake
1124.6412,1124.6472,1124.6724,1124.646,4.435610294342041,0.0312,128.2051282051282,False,sleep
1130.5804,1130.598,1130.6068,1130.5964,3.3201205730438232,0.0264,113.63636363636365,False,sleep
1136.5544,1136.5928,1136.6188,1136.5948,12.395059585571289,0.0644,139.75155279503105,False,sleep
1138.71,1138.7176,1138.7308,1138.7148,7.8322296142578125,0.0208,144.23076923076923,False,sleep
1139.662,1139.6688,1139.72,1139.7152,4.5090508460998535,0.058,137.9310344827586,False,sleep
1140.8016,1140.8108,1140.8476,1140.8032,3.8622379302978516,0.046,130.43478260869566,True,awake
1142.2972,1142.3052,1142.3404,1142.3028,5.792666912078857,0.0432,138.88888888888886,False,sleep
1142.5656,1142.582,1142.5968,1142.58,6.307119369506836,0.0312,128.2051282051282,False,sleep
1143.2668,1143.3196,1143.3284,1143.3168,6.215260028839111,0.0616,162.33766233766232,False,sleep
1143.8668,1143.8852,1143.8928,1143.884,5.461713790893555,0.026,153.84615384615384,False,sleep
1149.396,1149.4028,1149.4388,1149.4004,3.2910850048065186,0.0428,116.82242990654204,True,awake
1149.9544,1149.9724,1149.9992,1149.97,7.704850673675537,0.0448,133.92857142857144,True,awake
1153.6604,1153.6692,1153.698,1153.6676,4.78345251083374,0.0376,132.9787234042553,True,awake
1154.5492,1154.5784,1154.592,1154.5636,5.836902618408203,0.0428,140.18691588785046,True,awake
1154.926,1154.9352,1154.9532,1154.9344,8.660194396972656,0.0272,147.05882352941177,False,sleep
1156.7312,1156.7416,1156.78,1156.7392,8.53174877166748,0.0488,143.44262295081967,False,sleep
1158.5768,1158.5968,1158.606,1158.5852,6.5604472160339355,0.0292,136.986301369863,False,sleep
1160.0032,1160.0104,1160.04,1160.0108,3.760725498199463,0.0368,135.8695652173913,True,awake
1163.1192,1163.1524,1163.1668,1163.1536,3.858426570892334,0.0476,126.05042016806723,False,sleep
1164.8452,1164.8516,1164.8868,1164.8816,4.35077428817749,0.0416,120.19230769230768,True,awake
1165.6944,1165.7044,1165.7168,1165.702,6.408802032470703,0.0224,133.92857142857144,True,awake
1167.4116,1167.4344,1167.4396,1167.416,3.477191686630249,0.028,214.28571428571428,True,awake
