Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Event Times,Event Cluster IDs,Unique Event Cluster IDs,Sorted Event Cluster IDs
3394.3176,3394.3564,3394.3812,3394.356,5.8705830574035645,0.0636,"[3394.3200333333334, 3394.3204, 3394.3219, 3394.3245666666667, 3394.324666666667, 3394.3252666666667, 3394.325333333333, 3394.3255, 3394.3283666666666, 3394.3290666666667, 3394.3307666666665, 3394.331366666667, 3394.3316666666665, 3394.3317666666667, 3394.331866666667, 3394.3335, 3394.3336, 3394.3375333333333, 3394.3387, 3394.3396, 3394.340133333333, 3394.3404666666665, 3394.3412333333335, 3394.3415666666665, 3394.3416333333334, 3394.3426, 3394.3433333333332, 3394.343733333333, 3394.343966666667, 3394.3445666666667, 3394.3447, 3394.3449333333333, 3394.3454, 3394.3468333333335, 3394.3468666666668, 3394.3472, 3394.3497666666667, 3394.3498666666665, 3394.3506666666667, 3394.351, 3394.3519666666666, 3394.3523666666665, 3394.3533333333335, 3394.353433333333, 3394.3542666666667, 3394.3551, 3394.355233333333, 3394.3552666666665, 3394.3558333333335, 3394.3568, 3394.357666666667, 3394.358333333333, 3394.3598333333334, 3394.3598666666667, 3394.3613333333333, 3394.3616, 3394.3618, 3394.3621333333335, 3394.3621333333335, 3394.3622, 3394.3633, 3394.3639333333335, 3394.3661666666667, 3394.3662, 3394.367366666667, 3394.3679333333334, 3394.368033333333, 3394.368066666667, 3394.3684, 3394.3692333333333, 3394.3694666666665, 3394.3696666666665, 3394.3698666666664, 3394.37, 3394.3706666666667, 3394.3710333333333, 3394.3711333333335, 3394.371633333333, 3394.3721666666665, 3394.3732, 3394.373433333333, 3394.3751666666667, 3394.3762, 3394.377, 3394.3773, 3394.3775333333333, 3394.3777666666665, 3394.3793, 3394.3795]","[85, 67, 222, 16, 85, 67, 138, 60, 196, 222, 60, 67, 85, 200, 66, 16, 86, 85, 86, 67, 16, 222, 78, 63, 196, 85, 67, 60, 86, 16, 78, 222, 85, 60, 222, 78, 190, 85, 67, 16, 222, 138, 67, 85, 16, 191, 196, 63, 60, 16, 196, 222, 67, 85, 191, 85, 16, 60, 67, 63, 233, 16, 60, 63, 237, 67, 196, 85, 216, 16, 233, 85, 65, 67, 60, 16, 63, 78, 222, 216, 216, 196, 85, 67, 237, 16, 60, 223, 140]","[85, 67, 222, 16, 138, 60, 196, 200, 66, 86, 78, 63, 190, 191, 233, 237, 216, 65, 223, 140]","[16, 60, 63, 65, 66, 67, 78, 85, 86, 138, 140, 190, 191, 196, 200, 216, 222, 223, 233, 237]"
3402.5624,3402.5948,3402.6044,3402.5928,6.765749931335449,0.042,"[3402.5636666666664, 3402.5637333333334, 3402.5639, 3402.564733333333, 3402.568133333333, 3402.5698333333335, 3402.5704666666666, 3402.5705666666668, 3402.5707666666667, 3402.571033333333, 3402.5712, 3402.571266666667, 3402.5715333333333, 3402.5720666666666, 3402.577, 3402.5771666666665, 3402.577766666667, 3402.581, 3402.5810333333334, 3402.5817, 3402.5817666666667, 3402.5818, 3402.5819, 3402.5828333333334, 3402.5830666666666, 3402.5832, 3402.5877666666665, 3402.5885333333335, 3402.5886333333333, 3402.5889333333334, 3402.5913, 3402.5914, 3402.5926, 3402.5929666666666, 3402.5938, 3402.5939333333336, 3402.5940333333333, 3402.5947666666666, 3402.598466666667, 3402.6013666666668, 3402.6014333333333, 3402.6017, 3402.602066666667, 3402.6031333333335]","[16, 85, 67, 60, 110, 85, 196, 16, 196, 173, 233, 67, 60, 85, 16, 60, 67, 85, 60, 63, 16, 72, 235, 94, 196, 67, 60, 16, 85, 7, 110, 67, 60, 63, 67, 16, 85, 233, 110, 63, 16, 85, 66, 60]","[16, 85, 67, 60, 110, 196, 173, 233, 63, 72, 235, 94, 7, 66]","[7, 16, 60, 63, 66, 67, 72, 85, 94, 110, 173, 196, 233, 235]"
3402.6856,3402.712,3402.756,3402.7116,3.925714254379273,0.0704,"[3402.689, 3402.689066666667, 3402.6896, 3402.6917, 3402.6926333333336, 3402.6948, 3402.6959666666667, 3402.696933333333, 3402.6975333333335, 3402.7021666666665, 3402.7057666666665, 3402.7062, 3402.7083, 3402.7112333333334, 3402.711333333333, 3402.7115, 3402.7119666666667, 3402.712266666667, 3402.7123333333334, 3402.712466666667, 3402.7130333333334, 3402.717866666667, 3402.7190666666665, 3402.7201, 3402.7212, 3402.7239666666665, 3402.724833333333, 3402.7257, 3402.727033333333, 3402.727933333333, 3402.7285666666667, 3402.7325666666666, 3402.7343, 3402.7362, 3402.736733333333, 3402.7411, 3402.7419, 3402.742, 3402.742333333333, 3402.7451333333333, 3402.7458333333334, 3402.7501, 3402.750233333333, 3402.750433333333, 3402.7508333333335, 3402.7536, 3402.7550666666666, 3402.7556, 3402.7556666666665]","[222, 85, 67, 16, 60, 190, 85, 67, 222, 60, 191, 16, 67, 94, 16, 85, 222, 67, 196, 63, 190, 67, 85, 60, 190, 63, 60, 67, 16, 63, 85, 67, 63, 85, 60, 233, 196, 67, 236, 16, 67, 16, 85, 233, 67, 7, 85, 63, 94]","[222, 85, 67, 16, 60, 190, 191, 94, 196, 63, 233, 236, 7]","[7, 16, 60, 63, 67, 85, 94, 190, 191, 196, 222, 233, 236]"
3403.6684,3403.7104,3403.7228,3403.6888,5.16118860244751,0.0544,"[3403.669933333333, 3403.6707, 3403.6708, 3403.6732333333334, 3403.6734, 3403.673766666667, 3403.6756, 3403.6763, 3403.6766666666667, 3403.6767333333332, 3403.6791333333335, 3403.6810333333333, 3403.6811, 3403.6812333333332, 3403.6820333333335, 3403.6832666666664, 3403.6839, 3403.685033333333, 3403.6865333333335, 3403.6866, 3403.6869, 3403.687933333333, 3403.6881333333336, 3403.6887333333334, 3403.6891666666666, 3403.6895666666665, 3403.690666666667, 3403.6907666666666, 3403.692233333333, 3403.693, 3403.693, 3403.6941, 3403.694233333333, 3403.6951, 3403.6961666666666, 3403.6966, 3403.6966, 3403.6973666666668, 3403.7009333333335, 3403.7010666666665, 3403.7027333333335, 3403.7035, 3403.7046666666665, 3403.705033333333, 3403.7071333333333, 3403.7073333333333, 3403.7099333333335, 3403.71, 3403.710633333333, 3403.7110666666667, 3403.7112, 3403.7135333333335, 3403.7158666666664, 3403.7161333333333, 3403.7163, 3403.7167666666664, 3403.7173666666667, 3403.7185, 3403.7223]","[60, 85, 67, 138, 195, 16, 191, 85, 110, 67, 94, 195, 60, 196, 196, 85, 16, 224, 94, 60, 67, 195, 110, 16, 85, 63, 72, 67, 110, 85, 65, 94, 60, 72, 191, 67, 16, 85, 110, 60, 191, 85, 16, 67, 60, 85, 67, 85, 195, 63, 16, 85, 212, 16, 63, 67, 220, 85, 220]","[60, 85, 67, 138, 195, 16, 191, 110, 94, 196, 224, 63, 72, 65, 212, 220]","[16, 60, 63, 65, 67, 72, 85, 94, 110, 138, 191, 195, 196, 212, 220, 224]"
3405.7464,3405.7544,3405.7796,3405.7552,4.15512752532959,0.0332,"[3405.7464333333332, 3405.7471666666665, 3405.7483333333334, 3405.7491, 3405.7493, 3405.7505, 3405.7509666666665, 3405.7509666666665, 3405.751366666667, 3405.7523666666666, 3405.7524333333336, 3405.7542333333336, 3405.7546, 3405.7547, 3405.7557333333334, 3405.7577, 3405.7580333333335, 3405.758533333333, 3405.758733333333, 3405.7591666666667, 3405.759466666667, 3405.7595666666666, 3405.7610666666665, 3405.7612, 3405.7612, 3405.761433333333, 3405.7615, 3405.7617333333333, 3405.7617666666665, 3405.762233333334, 3405.765266666667, 3405.7654666666667, 3405.765533333333, 3405.7655666666665, 3405.765766666667, 3405.7658333333334, 3405.765933333333, 3405.765933333333, 3405.767566666667, 3405.767666666666, 3405.7682, 3405.7696333333333, 3405.7697, 3405.7698, 3405.770666666667, 3405.7708, 3405.7709666666665, 3405.7763, 3405.777, 3405.7777333333333, 3405.7782666666667, 3405.7795666666666]","[16, 233, 67, 85, 222, 196, 63, 60, 196, 67, 85, 85, 67, 16, 222, 236, 85, 67, 226, 237, 66, 16, 63, 196, 16, 85, 233, 236, 67, 216, 16, 60, 63, 196, 196, 195, 236, 222, 67, 85, 236, 16, 85, 67, 60, 98, 237, 60, 16, 85, 67, 63]","[16, 233, 67, 85, 222, 196, 63, 60, 236, 226, 237, 66, 216, 195, 98]","[16, 60, 63, 66, 67, 85, 98, 195, 196, 216, 222, 226, 233, 236, 237]"
3406.0272,3406.0456,3406.0524,3406.0456,4.774813175201416,0.0252,"[3406.0287333333335, 3406.0288333333333, 3406.0304, 3406.0304333333333, 3406.0316, 3406.0317, 3406.0320333333334, 3406.0334333333335, 3406.0339, 3406.0342666666666, 3406.0356, 3406.0367666666666, 3406.0368, 3406.036866666667, 3406.0380666666665, 3406.0382, 3406.0389333333333, 3406.0390333333335, 3406.039333333333, 3406.0405, 3406.0405333333333, 3406.0415, 3406.042, 3406.042066666667, 3406.0426666666667, 3406.0430666666666, 3406.044833333334, 3406.0450333333333, 3406.046, 3406.0472666666665, 3406.0473333333334, 3406.0475, 3406.049, 3406.049366666666, 3406.0498, 3406.0511333333334, 3406.0518, 3406.051933333333]","[85, 60, 200, 236, 85, 94, 67, 60, 63, 189, 60, 85, 190, 67, 16, 216, 85, 63, 236, 67, 16, 85, 94, 60, 220, 190, 216, 85, 67, 94, 63, 60, 16, 236, 190, 85, 67, 196]","[85, 60, 200, 236, 94, 67, 63, 189, 190, 16, 216, 220, 196]","[16, 60, 63, 67, 85, 94, 189, 190, 196, 200, 216, 220, 236]"
3406.89,3406.898,3406.922,3406.8964,5.7846503257751465,0.032,"[3406.8908666666666, 3406.8917, 3406.892966666667, 3406.895233333333, 3406.8965, 3406.896566666667, 3406.8969, 3406.8972, 3406.8976, 3406.8977666666665, 3406.898066666666, 3406.9036666666666, 3406.903766666667, 3406.9039666666667, 3406.9045333333333, 3406.9048, 3406.9048666666667, 3406.9055, 3406.9079, 3406.9089, 3406.9099, 3406.9109333333336, 3406.911666666667, 3406.9117, 3406.9119, 3406.9122666666667, 3406.9141666666665, 3406.9168, 3406.9172, 3406.9176666666667, 3406.9187, 3406.9192, 3406.921533333333]","[67, 16, 60, 85, 86, 193, 67, 16, 103, 196, 60, 86, 193, 196, 67, 85, 60, 94, 60, 63, 196, 67, 85, 60, 94, 16, 196, 103, 60, 85, 67, 16, 63]","[67, 16, 60, 85, 86, 193, 103, 196, 94, 63]","[16, 60, 63, 67, 85, 86, 94, 103, 193, 196]"
3407.8864,3407.9144,3407.9336,3407.9148,5.246175765991211,0.0472,"[3407.8865666666666, 3407.8894333333333, 3407.891166666667, 3407.8913333333335, 3407.892666666666, 3407.8962, 3407.8962333333334, 3407.8973666666666, 3407.8975666666665, 3407.898066666666, 3407.9006, 3407.9007, 3407.9017, 3407.9040666666665, 3407.9052333333334, 3407.9053, 3407.9054, 3407.9068333333335, 3407.9077666666667, 3407.909, 3407.9100333333336, 3407.9104666666667, 3407.9130333333333, 3407.9131, 3407.9136, 3407.9146333333333, 3407.9151333333334, 3407.9153666666666, 3407.9155333333333, 3407.9155333333333, 3407.9174666666668, 3407.9179, 3407.9184333333333, 3407.9185666666667, 3407.918833333333, 3407.9194666666667, 3407.919766666667, 3407.9203666666667, 3407.9209666666666, 3407.9210333333335, 3407.921533333333, 3407.921566666667, 3407.9229333333333, 3407.9239, 3407.9239333333335, 3407.9241, 3407.924233333333, 3407.9259, 3407.926266666667, 3407.926466666667, 3407.9271, 3407.9272, 3407.9274333333333, 3407.9279, 3407.9281, 3407.9282, 3407.9290333333333, 3407.9310666666665, 3407.9331]","[16, 60, 85, 66, 16, 215, 85, 60, 67, 85, 63, 16, 85, 67, 16, 7, 85, 60, 85, 226, 67, 224, 85, 98, 7, 72, 67, 60, 16, 196, 63, 67, 85, 16, 94, 196, 60, 226, 233, 63, 67, 140, 196, 173, 224, 85, 60, 16, 7, 67, 226, 60, 63, 85, 224, 16, 196, 222, 222]","[16, 60, 85, 66, 215, 67, 63, 7, 226, 224, 98, 72, 196, 94, 233, 140, 173, 222]","[7, 16, 60, 63, 66, 67, 72, 85, 94, 98, 140, 173, 196, 215, 222, 224, 226, 233]"
3410.6812,3410.714,3410.726,3410.7052,4.134060859680176,0.0448,"[3410.6813, 3410.6821333333332, 3410.6827333333335, 3410.683366666666, 3410.6834, 3410.6866, 3410.6869, 3410.687266666667, 3410.6883333333335, 3410.6886666666664, 3410.6917333333336, 3410.6924, 3410.6926, 3410.693366666667, 3410.6961666666666, 3410.696266666667, 3410.696933333333, 3410.6991333333335, 3410.7000333333335, 3410.7008, 3410.7018333333335, 3410.7024333333334, 3410.703666666667, 3410.7045, 3410.7046333333333, 3410.705066666667, 3410.705166666666, 3410.7056, 3410.7058666666667, 3410.7091, 3410.7091666666665, 3410.7094333333334, 3410.7110333333335, 3410.7116, 3410.712, 3410.7141, 3410.7171, 3410.7193, 3410.7199, 3410.7209, 3410.723333333334, 3410.7251, 3410.7254333333335]","[196, 170, 85, 173, 190, 190, 212, 85, 60, 67, 85, 60, 222, 67, 170, 16, 85, 67, 85, 170, 60, 67, 212, 85, 60, 63, 222, 60, 67, 103, 60, 85, 67, 16, 85, 60, 16, 7, 85, 60, 67, 212, 85]","[196, 170, 85, 173, 190, 212, 60, 67, 222, 16, 63, 103, 7]","[7, 16, 60, 63, 67, 85, 103, 170, 173, 190, 196, 212, 222]"
3412.3592,3412.3864,3412.394,3412.3848,3.0413358211517334,0.0348,"[3412.359266666667, 3412.3595666666665, 3412.3611333333333, 3412.3616666666667, 3412.3633, 3412.3633333333332, 3412.3633666666665, 3412.364433333333, 3412.364566666666, 3412.3649, 3412.3650666666667, 3412.3668666666667, 3412.3671, 3412.3678333333332, 3412.3684, 3412.369, 3412.3694666666665, 3412.3694666666665, 3412.3697333333334, 3412.3699333333334, 3412.370033333333, 3412.3702333333335, 3412.3704333333335, 3412.3709, 3412.3713666666667, 3412.3725, 3412.3729, 3412.3737333333333, 3412.3737666666666, 3412.3744, 3412.375666666667, 3412.376, 3412.3765333333336, 3412.376566666667, 3412.3778333333335, 3412.3785, 3412.3789666666667, 3412.3795333333333, 3412.3797666666665, 3412.3798, 3412.3798, 3412.382866666667, 3412.383333333333, 3412.383733333333, 3412.3854666666666, 3412.3857, 3412.386233333333, 3412.3864, 3412.3865666666666, 3412.3877666666667, 3412.390066666667, 3412.3930666666665, 3412.3933333333334]","[196, 191, 85, 195, 216, 195, 224, 60, 196, 16, 67, 195, 85, 67, 224, 103, 191, 196, 85, 67, 196, 236, 63, 60, 16, 103, 85, 140, 60, 217, 191, 67, 85, 224, 16, 67, 233, 224, 138, 85, 60, 67, 220, 85, 196, 85, 224, 63, 67, 16, 60, 67, 224]","[196, 191, 85, 195, 216, 224, 60, 16, 67, 103, 236, 63, 140, 217, 233, 138, 220]","[16, 60, 63, 67, 85, 103, 138, 140, 191, 195, 196, 216, 217, 220, 224, 233, 236]"
3412.9256,3412.9364,3412.962,3412.9376,6.941771507263184,0.0364,"[3412.9266, 3412.9266666666667, 3412.9267333333332, 3412.927366666667, 3412.9284666666667, 3412.9305, 3412.9313666666667, 3412.9323, 3412.932533333333, 3412.9329, 3412.9347666666667, 3412.9376333333335, 3412.937933333333, 3412.9391, 3412.9393666666665, 3412.9429666666665, 3412.943366666667, 3412.9456333333333, 3412.946233333333, 3412.9463333333333, 3412.9466, 3412.9472, 3412.9473333333335, 3412.9475, 3412.9484666666667, 3412.9509333333335, 3412.9546666666665, 3412.955066666667, 3412.9559, 3412.9562, 3412.9568, 3412.957066666667, 3412.9579, 3412.9591333333333, 3412.959733333333, 3412.9611]","[85, 16, 63, 60, 85, 222, 16, 60, 67, 85, 138, 72, 226, 67, 85, 228, 85, 63, 67, 98, 85, 196, 16, 63, 60, 138, 222, 63, 85, 67, 16, 196, 60, 67, 85, 16]","[85, 16, 63, 60, 222, 67, 138, 72, 226, 228, 98, 196]","[16, 60, 63, 67, 72, 85, 98, 138, 196, 222, 226, 228]"
3414.2024,3414.2232,3414.2352,3414.2104,4.507707118988037,0.0328,"[3414.2031666666667, 3414.2037, 3414.204133333333, 3414.204166666667, 3414.205166666666, 3414.2053, 3414.2065333333335, 3414.2068, 3414.2074333333335, 3414.2085333333334, 3414.2092333333335, 3414.2103, 3414.211333333333, 3414.211533333333, 3414.2119, 3414.214933333333, 3414.215, 3414.2152666666666, 3414.2153333333335, 3414.2154666666665, 3414.2156666666665, 3414.2157, 3414.2159333333334, 3414.2161666666666, 3414.2164666666667, 3414.2167, 3414.2170333333333, 3414.2170666666666, 3414.2171333333335, 3414.2177333333334, 3414.2181, 3414.2181333333333, 3414.2186333333334, 3414.2190333333333, 3414.2191, 3414.219733333334, 3414.2210333333333, 3414.2229, 3414.223266666667, 3414.2257, 3414.2264, 3414.226633333333, 3414.2268, 3414.227066666667, 3414.2271, 3414.2292666666667, 3414.2308, 3414.2308333333335, 3414.2318666666665, 3414.2319333333335, 3414.232033333333, 3414.2338, 3414.2338, 3414.233833333333, 3414.2339333333334, 3414.2350333333334, 3414.235133333333, 3414.2352]","[85, 191, 111, 112, 60, 16, 191, 67, 85, 60, 16, 85, 67, 226, 60, 60, 85, 191, 67, 215, 112, 111, 16, 173, 196, 233, 235, 60, 67, 65, 85, 16, 94, 140, 98, 215, 60, 67, 85, 16, 63, 233, 60, 85, 67, 67, 226, 196, 86, 193, 16, 112, 65, 111, 67, 16, 60, 233]","[85, 191, 111, 112, 60, 16, 67, 226, 215, 173, 196, 233, 235, 65, 94, 140, 98, 63, 86, 193]","[16, 60, 63, 65, 67, 85, 86, 94, 98, 111, 112, 140, 173, 191, 193, 196, 215, 226, 233, 235]"
3414.386,3414.3996,3414.416,3414.4016,8.786576271057129,0.03,"[3414.3894333333333, 3414.3903333333333, 3414.3908, 3414.3908333333334, 3414.3908666666666, 3414.3910666666666, 3414.3911333333335, 3414.3921, 3414.3957, 3414.3958, 3414.3967666666667, 3414.3969666666667, 3414.397466666667, 3414.3975333333333, 3414.3976333333335, 3414.3979, 3414.4002666666665, 3414.4026, 3414.4036, 3414.4043333333334, 3414.4045, 3414.4045666666666, 3414.4102666666668, 3414.4119666666666, 3414.4120666666668, 3414.4124666666667, 3414.4124666666667, 3414.4133333333334, 3414.4155333333333]","[60, 196, 16, 85, 222, 86, 193, 67, 170, 222, 85, 63, 67, 86, 193, 16, 222, 63, 16, 85, 67, 60, 223, 86, 193, 16, 98, 67, 85]","[60, 196, 16, 85, 222, 86, 193, 67, 170, 63, 223, 98]","[16, 60, 63, 67, 85, 86, 98, 170, 193, 196, 222, 223]"
3414.712,3414.7248,3414.7328,3414.7264,4.807697296142578,0.0208,"[3414.7120333333332, 3414.714166666666, 3414.7159, 3414.716, 3414.7165333333332, 3414.7166333333334, 3414.716966666667, 3414.7187, 3414.720333333333, 3414.7207, 3414.721, 3414.7221666666665, 3414.7225, 3414.7245, 3414.7254666666668, 3414.7273, 3414.7278666666666, 3414.7294333333334, 3414.7309333333333, 3414.732233333333, 3414.732433333333]","[60, 7, 196, 60, 85, 67, 16, 78, 196, 67, 85, 60, 98, 140, 85, 63, 16, 60, 85, 67, 196]","[60, 7, 196, 85, 67, 16, 78, 98, 140, 63]","[7, 16, 60, 63, 67, 78, 85, 98, 140, 196]"
3415.6308,3415.646,3415.6632,3415.6456,5.301563262939453,0.0324,"[3415.6313333333333, 3415.6320666666666, 3415.633333333333, 3415.6342, 3415.6345666666666, 3415.6347333333333, 3415.6367333333333, 3415.6377333333335, 3415.6381, 3415.6384, 3415.6406666666667, 3415.640933333333, 3415.6422666666667, 3415.645666666667, 3415.6462, 3415.646366666667, 3415.6469333333334, 3415.648966666666, 3415.6492333333335, 3415.6528333333335, 3415.6545, 3415.6548666666667, 3415.6556666666665, 3415.656, 3415.6563, 3415.6568333333335, 3415.659933333334, 3415.6606333333334, 3415.6613, 3415.6624333333334]","[67, 16, 116, 60, 216, 85, 226, 196, 67, 85, 16, 60, 116, 67, 63, 60, 85, 226, 138, 63, 67, 85, 170, 60, 233, 16, 67, 85, 16, 94]","[67, 16, 116, 60, 216, 85, 226, 196, 63, 138, 170, 233, 94]","[16, 60, 63, 67, 85, 94, 116, 138, 170, 196, 216, 226, 233]"
3415.8032,3415.824,3415.8348,3415.8292,8.086928367614746,0.0316,"[3415.8032333333335, 3415.8056, 3415.8060666666665, 3415.8061666666667, 3415.8074, 3415.8090333333334, 3415.8099, 3415.8103333333333, 3415.8105666666665, 3415.8106666666667, 3415.8119333333334, 3415.8121, 3415.8124666666668, 3415.8134666666665, 3415.8141, 3415.8143, 3415.814533333333, 3415.8148666666666, 3415.8168333333333, 3415.8169666666668, 3415.8171666666667, 3415.8173666666667, 3415.8193, 3415.821733333333, 3415.8234, 3415.8236, 3415.8244, 3415.8244666666665, 3415.8251666666665, 3415.8271666666665, 3415.828933333333, 3415.8292, 3415.830066666667, 3415.8316333333332, 3415.832033333333, 3415.832766666667, 3415.8333666666667, 3415.8334, 3415.8334333333332, 3415.8341, 3415.8341, 3415.8344666666667]","[85, 60, 67, 226, 85, 67, 103, 16, 233, 196, 223, 60, 67, 85, 63, 66, 103, 195, 67, 60, 16, 85, 67, 85, 195, 196, 60, 85, 67, 67, 63, 85, 16, 103, 226, 98, 60, 67, 170, 16, 223, 85]","[85, 60, 67, 226, 103, 16, 233, 196, 223, 63, 66, 195, 98, 170]","[16, 60, 63, 66, 67, 85, 98, 103, 170, 195, 196, 223, 226, 233]"
3418.1272,3418.1344,3418.1572,3418.1356,3.873691082000733,0.03,"[3418.127933333333, 3418.129133333334, 3418.1303666666668, 3418.1307666666667, 3418.1313666666665, 3418.1318666666666, 3418.1349, 3418.1349666666665, 3418.1350333333335, 3418.1358666666665, 3418.1373, 3418.1394333333333, 3418.139633333333, 3418.1413666666667, 3418.1415333333334, 3418.1421666666665, 3418.1422, 3418.1437333333333, 3418.1448333333333, 3418.1454, 3418.1501, 3418.1505, 3418.1513333333332, 3418.152633333333]","[85, 236, 16, 85, 67, 60, 87, 191, 67, 85, 67, 60, 85, 236, 237, 16, 67, 196, 60, 85, 85, 67, 16, 60]","[85, 236, 16, 67, 60, 87, 191, 237, 196]","[16, 60, 67, 85, 87, 191, 196, 236, 237]"
3420.0088,3420.0168,3420.0388,3420.0144,5.367990970611572,0.03,"[3420.009533333334, 3420.0109, 3420.0109333333335, 3420.011033333333, 3420.011433333333, 3420.011466666667, 3420.0136333333335, 3420.0142, 3420.0147, 3420.0153333333333, 3420.0154666666667, 3420.016166666667, 3420.0173, 3420.0175, 3420.0180666666665, 3420.0184, 3420.018466666667, 3420.0188333333335, 3420.0191, 3420.0191333333332, 3420.019333333333, 3420.0197333333335, 3420.0198, 3420.020666666667, 3420.0209666666665, 3420.0219333333334, 3420.022066666667, 3420.0225333333333, 3420.0226666666667, 3420.0243, 3420.024933333333, 3420.0252, 3420.0297333333333, 3420.0299, 3420.030366666667, 3420.0305, 3420.0317666666665, 3420.0320333333334, 3420.035733333333, 3420.0359, 3420.036866666667, 3420.0369, 3420.0381666666667]","[16, 222, 63, 85, 190, 67, 60, 222, 85, 16, 196, 67, 85, 190, 60, 196, 140, 233, 63, 94, 103, 222, 67, 60, 16, 85, 67, 226, 7, 60, 110, 85, 63, 85, 67, 222, 16, 60, 78, 86, 60, 85, 78]","[16, 222, 63, 85, 190, 67, 60, 196, 140, 233, 94, 103, 226, 7, 110, 78, 86]","[7, 16, 60, 63, 67, 78, 85, 86, 94, 103, 110, 140, 190, 196, 222, 226, 233]"
3423.04,3423.0868,3423.1008,3423.0892,6.782388687133789,0.0608,"[3423.0425333333333, 3423.0434333333333, 3423.0453666666667, 3423.046066666667, 3423.0464, 3423.047433333333, 3423.0480666666667, 3423.0484666666666, 3423.0495, 3423.0497, 3423.0527333333334, 3423.053933333333, 3423.0549, 3423.055, 3423.0553666666665, 3423.0562333333332, 3423.057766666667, 3423.0598666666665, 3423.0599, 3423.061066666666, 3423.061133333333, 3423.0616, 3423.0633666666668, 3423.0633666666668, 3423.0636, 3423.0637, 3423.0639, 3423.0666, 3423.0673, 3423.0688, 3423.069433333333, 3423.0695333333333, 3423.0716666666667, 3423.072033333334, 3423.0736, 3423.0750333333335, 3423.0772, 3423.0773, 3423.077333333333, 3423.0776666666666, 3423.0797, 3423.0799666666667, 3423.0806333333335, 3423.0807, 3423.081133333333, 3423.0826666666667, 3423.0833, 3423.083633333333, 3423.0862, 3423.0870333333332, 3423.0898333333334, 3423.090833333333, 3423.0945, 3423.0966, 3423.098933333333, 3423.100233333333]","[16, 60, 63, 110, 67, 16, 85, 226, 60, 67, 16, 85, 60, 67, 224, 138, 85, 196, 16, 85, 67, 66, 85, 224, 63, 60, 16, 67, 85, 67, 85, 94, 16, 60, 85, 236, 85, 67, 16, 196, 60, 85, 227, 16, 67, 196, 215, 60, 16, 67, 60, 67, 60, 16, 60, 196]","[16, 60, 63, 110, 67, 85, 226, 224, 138, 196, 66, 94, 236, 227, 215]","[16, 60, 63, 66, 67, 85, 94, 110, 138, 196, 215, 224, 226, 227, 236]"
3426.1036,3426.1196,3426.144,3426.1156,8.892054557800293,0.0404,"[3426.103833333333, 3426.1050666666665, 3426.1057333333333, 3426.1059666666665, 3426.106433333334, 3426.1065, 3426.1086333333333, 3426.1098333333334, 3426.1105666666667, 3426.1109333333334, 3426.1124, 3426.1147, 3426.115333333333, 3426.1169, 3426.117, 3426.1195, 3426.1216, 3426.121766666666, 3426.1224333333334, 3426.1232, 3426.1234, 3426.124566666667, 3426.1263, 3426.1266666666666, 3426.1276333333335, 3426.1277, 3426.128166666667, 3426.1298666666667, 3426.1298666666667, 3426.1302, 3426.1302, 3426.1302333333333, 3426.130633333333, 3426.131966666667, 3426.1325666666667, 3426.1327, 3426.1351666666665, 3426.1357333333335, 3426.1358666666665, 3426.1366333333335, 3426.1374333333333, 3426.1379333333334, 3426.138466666667, 3426.1395, 3426.1396, 3426.1417333333334, 3426.1422666666667, 3426.143633333333]","[7, 63, 222, 67, 85, 16, 67, 7, 222, 85, 190, 190, 67, 7, 85, 67, 85, 16, 60, 196, 67, 86, 16, 63, 85, 67, 60, 85, 63, 94, 67, 233, 16, 86, 223, 60, 67, 86, 16, 170, 85, 233, 94, 60, 86, 85, 16, 233]","[7, 63, 222, 67, 85, 16, 190, 60, 196, 86, 94, 233, 223, 170]","[7, 16, 60, 63, 67, 85, 86, 94, 170, 190, 196, 222, 223, 233]"
3426.7936,3426.808,3426.826,3426.8072,9.12053108215332,0.0324,"[3426.793633333333, 3426.7949, 3426.7972666666665, 3426.8007, 3426.8026666666665, 3426.8034666666667, 3426.8062, 3426.8063333333334, 3426.8070333333335, 3426.808, 3426.808233333333, 3426.8086, 3426.8095, 3426.810233333333, 3426.8115666666667, 3426.813166666667, 3426.813166666667, 3426.8160666666668, 3426.8161333333333, 3426.8162333333335, 3426.817, 3426.8170333333333, 3426.819266666667, 3426.8201, 3426.8212, 3426.823733333333, 3426.823833333334, 3426.8245333333334, 3426.8254333333334, 3426.8257, 3426.8258666666666]","[60, 85, 67, 103, 60, 85, 85, 94, 200, 16, 63, 65, 60, 85, 138, 85, 67, 60, 63, 16, 94, 98, 60, 85, 67, 16, 60, 200, 85, 227, 226]","[60, 85, 67, 103, 94, 200, 16, 63, 65, 138, 98, 227, 226]","[16, 60, 63, 65, 67, 85, 94, 98, 103, 138, 200, 226, 227]"
