Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,EventType,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,StartFrame,EndFrame,Image file path start,Image file path stop,Comment start,Comment stop,ActualStartFrame,ActualEndFrame,indexStart,indexEnd
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1751.417,1758.933,7.516,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,105085,105536,,,,,105087,105538,4388250,4407041
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1788,1788.683,0.683,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,107280,107321,,,,,107282,107323,4479705,4481414
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1790.1,1794.383,4.283,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,107406,107663,,,,,107408,107665,4484955,4495663
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1796.417,1798.617,2.2,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,107785,107917,,,,,107787,107919,4500746,4506246
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1800.283,1802.55,2.267,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,108017,108153,,,,,108019,108155,4510413,4516079
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2024.067,2055.333,31.266,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,121444,123319,,,,,121446,123321,5069856,5147979
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2068.533,2073.233,4.7,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,124111,124393,,,,,124113,124395,5180978,5192728
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2099.183,2114,14.817,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,125950,126839,,,,,125952,126841,5257601,5294641
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2126.933,2134.717,7.784,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,127615,128082,,,,,127617,128084,5326974,5346432
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2162.033,2163.817,1.784,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,129721,129828,,,,,129723,129830,5414721,5419180
