Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
829.9452,829.964,829.9684,829.9652,3.133866786956787,0.0232
830.6368,830.6428,830.6676,830.6444,4.023856163024902,0.0308
833.2492,833.2552,833.2708,833.266,3.7407870292663574,0.0216
835.674,835.6868,835.6968,835.6852,13.473275184631348,0.0228
837.0232,837.034,837.0452,837.036,9.824601173400879,0.022
837.1848,837.1944,837.206,837.1964,3.9009742736816406,0.0212
837.9764,837.9848,837.9992,837.9832,5.211888790130615,0.0228
843.6836,843.6948,843.708,843.696,13.35823917388916,0.0244
844.9944,845.0016,845.0192,845.0024,5.220258712768555,0.0248
845.1832,845.196,845.206,845.1932,5.658152103424072,0.0228
847.87,847.8824,847.8972,847.884,14.352984428405762,0.0272
849.0432,849.0716,849.0836,849.0632,4.762421607971191,0.0404
849.2328,849.2444,849.2572,849.24,10.83774471282959,0.0244
850.2988,850.316,850.3244,850.3152,6.042276382446289,0.0256
852.8024,852.8136,852.8308,852.8148,7.908872127532959,0.0284
854.6548,854.6664,854.6908,854.666,11.466751098632812,0.036
856.2656,856.2904,856.3044,856.2884,11.524667739868164,0.0388
857.164,857.1796,857.1876,857.1788,4.613188743591309,0.0236
858.2604,858.2928,858.2992,858.2916,5.679211616516113,0.0388
858.366,858.3732,858.396,858.3748,2.7332353591918945,0.03
858.4164,858.4348,858.4468,858.4336,7.945303916931152,0.0304
859.3776,859.388,859.414,859.3852,12.139389991760254,0.0364
860.198,860.2088,860.2232,860.206,5.476075649261475,0.0252
864.1532,864.1624,864.1828,864.1612,7.748020648956299,0.0296
867.1212,867.144,867.1564,867.1328,8.405146598815918,0.0352
867.218,867.2348,867.242,867.2356,5.709151744842529,0.024
867.518,867.5292,867.5524,867.5284,3.8879432678222656,0.0344
867.748,867.7736,867.7848,867.7776,5.443419456481934,0.0368
868.8736,868.8924,868.9048,868.8892,11.086405754089355,0.0312
871.7076,871.7144,871.7276,871.7172,4.799074172973633,0.02
871.8952,871.906,871.918,871.9068,5.3192267417907715,0.0228
872.3288,872.3356,872.354,872.3388,4.337744235992432,0.0252
873.3888,873.3996,873.4188,873.4004,10.5140962600708,0.03
875.5272,875.5328,875.55,875.5312,3.070387601852417,0.0228
876.9844,876.9996,877.0136,877.002,8.763374328613281,0.0292
877.3024,877.3176,877.3276,877.3192,8.272930145263672,0.0252
879.0832,879.106,879.1168,879.1088,6.581157207489014,0.0336
879.2964,879.3236,879.3488,879.3228,16.38623046875,0.0524
882.6832,882.6924,882.7124,882.6912,5.283559799194336,0.0292
883.0912,883.0988,883.12,883.1012,4.537863731384277,0.0288
883.3752,883.3984,883.4068,883.3956,5.481250762939453,0.0316
885.062,885.0796,885.0864,885.0816,5.201967716217041,0.0244
886.0104,886.0252,886.032,886.026,3.6033499240875244,0.0216
886.148,886.1624,886.1896,886.1624,12.533455848693848,0.0416
887.8864,887.9032,887.9144,887.9032,5.237705707550049,0.028
888.5056,888.5272,888.5508,888.5256,11.041086196899414,0.0452
888.9856,888.9924,889.0196,888.9904,3.9721908569335938,0.034
889.7304,889.7492,889.7676,889.7516,7.545932292938232,0.0372
894.2176,894.2532,894.2596,894.2548,3.5807716846466064,0.042
895.018,895.0412,895.0528,895.0404,7.6524658203125,0.0348
900.8332,900.8572,900.876,900.8548,6.715774059295654,0.0428
907.3696,907.396,907.4028,907.394,4.285732269287109,0.0332
908.8948,908.9172,908.938,908.9152,5.468903064727783,0.0432
910.146,910.1716,910.1944,910.1696,8.6614990234375,0.0484
912.5636,912.5844,912.5992,912.5848,12.281865119934082,0.0356
913.6452,913.6872,913.696,913.6868,5.669103145599365,0.0508
914.36,914.3704,914.3832,914.3704,4.566265106201172,0.0232
916.4024,916.434,916.448,916.4352,6.145302772521973,0.0456
917.0128,917.0408,917.0632,917.0392,8.271971702575684,0.0504
920.2508,920.2732,920.2932,920.2724,5.055643081665039,0.0424
922.1028,922.1124,922.1288,922.1116,5.7047529220581055,0.026
922.5428,922.5564,922.5636,922.5588,3.5532448291778564,0.0208
924.1312,924.1408,924.1524,924.1412,4.77313756942749,0.0212
926.3572,926.364,926.3816,926.3652,4.118805885314941,0.0244
930.0644,930.0788,930.0896,930.0828,5.41469144821167,0.0252
930.5124,930.5476,930.5584,930.5512,7.1513495445251465,0.046
931.8656,931.8756,931.8872,931.8764,9.453523635864258,0.0216
938.9576,938.97,938.9832,938.974,8.422046661376953,0.0256
940.9696,940.9956,941.0168,940.9936,18.098230361938477,0.0472
941.28,941.296,941.3128,941.2972,7.638422012329102,0.0328
941.6552,941.666,941.6976,941.6648,10.27576732635498,0.0424
943.4796,943.5116,943.5208,943.5116,4.736473083496094,0.0412
944.484,944.504,944.5144,944.502,6.5346527099609375,0.0304
944.7688,944.7848,944.7908,944.786,3.6767427921295166,0.022
