Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Event Times,Event Cluster IDs
516.4676,516.4832,516.4928,516.4828,8.157400131225586,0.0252,"[516.469, 516.4726666666667, 516.4734, 516.4766333333333, 516.4768333333334, 516.477, 516.4774666666667, 516.4775666666667, 516.4822666666666, 516.4825, 516.4834, 516.4843333333333, 516.4853333333333, 516.4854333333334, 516.4879, 516.4899666666666, 516.4901666666667, 516.4903333333333, 516.4912666666667, 516.4925333333333]","[65, 80, 65, 65, 16, 56, 80, 120, 80, 65, 16, 56, 65, 80, 56, 16, 80, 65, 116, 87]"
516.6552,516.6604,516.6756,516.6624,3.571785688400269,0.0204,"[516.6554333333333, 516.6555666666667, 516.6565, 516.6567, 516.6568333333333, 516.6581, 516.6602666666666, 516.6603333333334, 516.6608, 516.6628, 516.6632333333333, 516.6635, 516.6652, 516.6682666666667, 516.6707333333334, 516.6715333333333, 516.6717, 516.6736333333333, 516.674, 516.6745, 516.6745, 516.6755666666667]","[65, 16, 119, 61, 143, 56, 80, 65, 16, 61, 16, 65, 80, 80, 143, 65, 16, 56, 16, 61, 80, 98]"
518.4732,518.5012,518.5092,518.5044,5.195257663726807,0.036,"[518.4740666666667, 518.4752666666667, 518.4759333333334, 518.4762333333333, 518.4765333333334, 518.4790666666667, 518.4799, 518.4805666666666, 518.4807333333333, 518.4816333333333, 518.4823666666666, 518.4831333333333, 518.4833, 518.4853, 518.4868333333334, 518.4871, 518.4871666666667, 518.4890666666666, 518.4898666666667, 518.4908, 518.4938333333333, 518.4945333333334, 518.4951333333333, 518.4980333333333, 518.4985333333333, 518.4987666666667, 518.4991333333334, 518.5019333333333, 518.5030666666667, 518.5039333333333, 518.5055, 518.5064666666667, 518.5065666666667]","[136, 80, 16, 65, 56, 154, 80, 16, 65, 66, 80, 56, 138, 154, 65, 80, 16, 56, 66, 80, 56, 61, 80, 80, 16, 65, 56, 56, 138, 80, 16, 56, 80]"
520.2948,520.3144,520.3232,520.3136,5.758211612701416,0.0284,"[520.2951666666667, 520.2981, 520.2994, 520.2994333333334, 520.2995666666667, 520.2998666666666, 520.3001666666667, 520.3034333333334, 520.3043, 520.3045333333333, 520.3082666666667, 520.3085333333333, 520.3097, 520.3123, 520.3130666666667, 520.3134666666666, 520.3153, 520.3156, 520.3159, 520.3167666666667, 520.3174, 520.3189333333333, 520.3190333333333, 520.3195333333333, 520.3195666666667, 520.3206, 520.3209]","[80, 80, 16, 61, 56, 87, 80, 65, 16, 80, 65, 80, 61, 65, 87, 80, 16, 80, 65, 118, 87, 80, 16, 61, 56, 65, 80]"
521.4656,521.472,521.498,521.474,4.951956272125244,0.0324,"[521.4671333333333, 521.4686333333333, 521.4695666666667, 521.4699666666667, 521.4703, 521.4755666666666, 521.4762, 521.4775, 521.4781666666667, 521.4809333333334, 521.4812666666667, 521.4832333333334, 521.4852333333333, 521.4916, 521.4918, 521.4942, 521.4948333333333, 521.4954333333334, 521.4974666666667]","[16, 56, 80, 87, 16, 16, 65, 61, 56, 65, 16, 56, 80, 80, 16, 56, 171, 80, 65]"
521.8624,521.8724,521.8852,521.8756,5.729490756988525,0.0228,"[521.8624, 521.8631, 521.8640666666666, 521.8641333333334, 521.8645333333334, 521.8645333333334, 521.8647, 521.8649, 521.8651, 521.8679333333333, 521.8683333333333, 521.8684, 521.8686, 521.8701333333333, 521.8703666666667, 521.8737666666667, 521.8786666666666, 521.8786666666666, 521.8787333333333, 521.8790333333334, 521.8790666666666, 521.8820666666667, 521.8835333333334, 521.8840666666666, 521.8841666666667, 521.8848333333333]","[16, 61, 65, 80, 16, 56, 87, 98, 116, 80, 141, 16, 65, 154, 80, 80, 80, 164, 65, 56, 87, 80, 105, 65, 138, 16]"
522.2576,522.278,522.2816,522.2792,2.6210930347442627,0.024,"[522.2576333333334, 522.2607333333333, 522.2657333333333, 522.2685666666666, 522.2726333333334, 522.2734666666666, 522.2738, 522.2742, 522.2787333333333, 522.2796, 522.2806666666667]","[65, 80, 56, 65, 56, 65, 56, 80, 65, 80, 16]"
523.7692,523.7876,523.7988,523.7872,9.218403816223145,0.0296,"[523.7714666666667, 523.7718, 523.7718333333333, 523.7725666666666, 523.7732666666667, 523.7752333333333, 523.7765333333333, 523.7768333333333, 523.7769333333333, 523.7774666666667, 523.7775333333333, 523.7777, 523.7806, 523.7809333333333, 523.7823666666667, 523.7827666666667, 523.7828666666667, 523.7831333333334, 523.7839333333334, 523.7846333333333, 523.7872333333333, 523.7880333333334, 523.7888666666666, 523.7888666666666, 523.7898666666666, 523.7908666666667, 523.7917, 523.7934, 523.7934333333334, 523.7940333333333, 523.7945, 523.7946333333333, 523.7948, 523.795, 523.7954333333333, 523.7963, 523.7972666666667, 523.7987666666667]","[80, 56, 65, 61, 16, 120, 56, 61, 148, 80, 16, 65, 56, 80, 16, 65, 61, 148, 56, 118, 80, 65, 16, 56, 80, 65, 80, 171, 16, 61, 80, 65, 87, 56, 16, 119, 65, 16]"
525.3016,525.3252,525.3468,525.3204,5.691574573516846,0.0452,"[525.3018, 525.3018666666667, 525.3025666666666, 525.3070333333334, 525.3075333333334, 525.3079666666666, 525.3086333333333, 525.3096666666667, 525.3101333333333, 525.3108, 525.312, 525.3143333333334, 525.3149333333333, 525.3154333333333, 525.3161666666666, 525.3166666666667, 525.3169666666666, 525.3170666666666, 525.3173666666667, 525.3187, 525.3234, 525.3240333333333, 525.3249333333333, 525.3259666666667, 525.3262333333333, 525.3263333333333, 525.3312, 525.3321333333333, 525.3324333333334, 525.3329333333334, 525.3335333333333, 525.3337666666666, 525.3342, 525.3361, 525.3361666666667, 525.3376, 525.3379333333334, 525.3384, 525.3384333333333, 525.3389333333333, 525.3390333333333, 525.3397333333334, 525.34]","[16, 65, 138, 65, 80, 16, 61, 16, 65, 56, 119, 16, 80, 65, 56, 61, 16, 80, 66, 116, 65, 80, 65, 80, 61, 16, 16, 65, 80, 61, 56, 87, 16, 65, 80, 16, 105, 80, 98, 56, 65, 87, 61]"
526.7364,526.7556,526.762,526.754,3.071711778640747,0.0256,"[526.7373666666666, 526.739, 526.7428, 526.7446666666667, 526.745, 526.7450333333334, 526.7455666666667, 526.7472333333334, 526.7491666666666, 526.7497, 526.7519666666667, 526.752, 526.7532666666667, 526.7550666666667, 526.7553666666666, 526.7557333333333, 526.7588333333333, 526.7602666666667, 526.7608]","[56, 65, 65, 56, 159, 80, 98, 135, 65, 56, 98, 65, 80, 56, 65, 61, 80, 16, 56]"
