Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
2798.5044,2798.5132,2798.5384,2798.5328,3.282144069671631,0.034
2801.0884,2801.0988,2801.1112,2801.0968,5.135721206665039,0.0228
2802.7496,2802.776,2802.7856,2802.7772,7.105943202972412,0.036
2803.042,2803.0708,2803.0788,2803.046,3.0990383625030518,0.0368
2803.19,2803.2112,2803.2252,2803.2124,6.793877124786377,0.0352
2803.5244,2803.5304,2803.5472,2803.5268,3.310157060623169,0.0228
2808.678,2808.6928,2808.702,2808.6956,4.200521945953369,0.024
2810.3196,2810.3444,2810.352,2810.3448,4.262293338775635,0.0324
2811.1304,2811.1924,2811.1992,2811.1912,4.382718563079834,0.0688
2814.592,2814.616,2814.6244,2814.6152,5.277494430541992,0.0324
2816.972,2816.9836,2816.9924,2816.9832,6.205653667449951,0.0204
2822.904,2822.914,2822.9312,2822.914,5.3859968185424805,0.0272
2823.1692,2823.1836,2823.2028,2823.184,5.548086643218994,0.0336
2824.2916,2824.306,2824.3136,2824.3044,5.374725341796875,0.022
2825.158,2825.1832,2825.19,2825.1832,3.5370213985443115,0.032
2826.2328,2826.2448,2826.2536,2826.246,5.23747444152832,0.0208
2827.57,2827.598,2827.646,2827.5988,4.904598712921143,0.076
2827.9316,2827.9372,2827.9528,2827.9364,3.98642635345459,0.0212
2833.0652,2833.0872,2833.1112,2833.086,4.754575252532959,0.046
2834.3948,2834.4184,2834.4308,2834.4148,3.5460045337677,0.036
2836.6332,2836.656,2836.6816,2836.658,4.287357330322266,0.0484
2845.2164,2845.2224,2845.262,2845.2212,4.292760372161865,0.0456
2845.4912,2845.5288,2845.5332,2845.5268,3.2660248279571533,0.042
2847.6212,2847.6336,2847.6444,2847.6316,4.550279140472412,0.0232
2856.0252,2856.0348,2856.0468,2856.0368,4.4284820556640625,0.0216
2856.6876,2856.7048,2856.7196,2856.7044,7.588255882263184,0.032
2857.3892,2857.4,2857.434,2857.4012,7.415563583374023,0.0448
2857.568,2857.58,2857.5884,2857.5832,5.032246112823486,0.0204
2858.416,2858.4256,2858.452,2858.4248,4.046215534210205,0.036
2861.5276,2861.5372,2861.5552,2861.5412,3.2782163619995117,0.0276
2862.9204,2862.9496,2862.9556,2862.948,3.9261250495910645,0.0352
2865.7732,2865.7864,2865.8168,2865.7876,4.597120761871338,0.0436
2868.7348,2868.7464,2868.784,2868.7476,5.915551662445068,0.0492
2869.5348,2869.5504,2869.562,2869.5536,6.13455867767334,0.0272
2870.9828,2870.9992,2871.0224,2871.0004,5.712648868560791,0.0396
2872.1136,2872.1268,2872.1552,2872.1284,6.68654203414917,0.0416
2874.2972,2874.31,2874.3216,2874.312,5.633832931518555,0.0244
2874.6944,2874.7044,2874.7356,2874.7048,6.8187689781188965,0.0412
2881.1424,2881.1548,2881.1648,2881.154,7.4879865646362305,0.0224
2881.8264,2881.834,2881.8672,2881.834,3.9407598972320557,0.0408
2882.2248,2882.2308,2882.2688,2882.2292,3.4076621532440186,0.044
2887.6732,2887.6828,2887.6944,2887.6784,3.730088710784912,0.0212
2889.226,2889.234,2889.2628,2889.2336,3.610189437866211,0.0368
2889.9672,2889.9792,2890.008,2889.9776,4.229567527770996,0.0408
2890.6748,2890.6856,2890.7224,2890.686,4.629807472229004,0.0476
2891.0136,2891.026,2891.0376,2891.0248,5.554615020751953,0.024
2891.9432,2891.9552,2891.972,2891.9516,5.146106243133545,0.0288
2892.9036,2892.9136,2892.9256,2892.9136,4.85959529876709,0.022
2892.9772,2892.9964,2893.0232,2892.9996,4.505021095275879,0.046
2894.2488,2894.2632,2894.2704,2894.266,4.944674015045166,0.0216
2894.7556,2894.766,2894.7936,2894.764,7.245147228240967,0.038
2895.2044,2895.2216,2895.2312,2895.2224,4.795660018920898,0.0268
2896.6252,2896.6352,2896.6464,2896.6372,6.436988830566406,0.0212
2899.0904,2899.1292,2899.1448,2899.1272,6.379861831665039,0.0544
2901.7076,2901.7332,2901.7476,2901.7308,8.125417709350586,0.04
2906.0236,2906.0544,2906.066,2906.0548,3.5446548461914062,0.0424
2915.7172,2915.7312,2915.7512,2915.7272,4.076157569885254,0.034
2916.3504,2916.3904,2916.4032,2916.392,6.990829944610596,0.0528
2918.264,2918.272,2918.3012,2918.2732,4.45343542098999,0.0372
2919.0652,2919.0792,2919.0992,2919.0808,4.514424800872803,0.034
2920.8252,2920.834,2920.8872,2920.834,6.26800012588501,0.062
2921.5288,2921.5496,2921.5568,2921.5488,4.2967658042907715,0.028
2928.0568,2928.064,2928.1064,2928.0608,3.5281383991241455,0.0496
2928.61,2928.6548,2928.6636,2928.6528,4.453812599182129,0.0536
2929.7276,2929.7492,2929.758,2929.7472,6.311185836791992,0.0304
2931.5012,2931.508,2931.5288,2931.5088,4.022749900817871,0.0276
2932.0344,2932.0644,2932.0844,2932.0628,8.455056190490723,0.05
2934.778,2934.7976,2934.8104,2934.7964,6.671072959899902,0.0324
2945.8444,2945.8608,2945.8828,2945.8604,7.913930892944336,0.0384
2947.4368,2947.4464,2947.4652,2947.446,5.949099063873291,0.0284
2952.018,2952.0284,2952.0472,2952.0244,5.078492164611816,0.0292
2954.5536,2954.5788,2954.5972,2954.5784,6.138192176818848,0.0436
2955.0708,2955.0792,2955.116,2955.0812,5.059799671173096,0.0452
2956.8416,2956.85,2956.8868,2956.8536,3.8121957778930664,0.0452
2957.5076,2957.5272,2957.5372,2957.53,3.798478364944458,0.0296
2958.7152,2958.728,2958.7548,2958.7288,5.071150779724121,0.0396
2960.1872,2960.2224,2960.2324,2960.222,3.120089054107666,0.0452
2963.1072,2963.1264,2963.1396,2963.126,8.580262184143066,0.0324
2963.3408,2963.3636,2963.386,2963.36,6.411218643188477,0.0452
2969.6608,2969.6744,2969.6976,2969.6756,5.265903949737549,0.0368
2973.0484,2973.0992,2973.1068,2973.0984,5.0478620529174805,0.0584
2974.0752,2974.0864,2974.1144,2974.084,6.03645658493042,0.0392
2977.5524,2977.5684,2977.592,2977.5684,3.3115346431732178,0.0396
2978.606,2978.6404,2978.65,2978.6392,5.157052516937256,0.044
2980.2644,2980.2816,2980.288,2980.284,4.062277793884277,0.0236
