Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,EventType,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,StartFrame,EndFrame,Image file path start,Image file path stop,Comment start,Comment stop,ActualStartFrame,ActualEndFrame,indexStart,indexEnd
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2194.65,2195.733,1.083,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,131679,131744,,,,,133147,133212,5552755,5555464
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2197.7,2199.633,1.933,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,131862,131978,,,,,133330,133446,5560380,5565213
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2205.05,2205.9,0.85,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,132303,132354,,,,,133771,133822,5578755,5580880
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2208.567,2211.683,3.116,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,132514,132701,,,,,133982,134169,5587546,5595338
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2218.15,2232.217,14.067,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,133089,133933,,,,,134557,135401,5611504,5646670
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2246.617,2256.6,9.983,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,134797,135396,,,,,136265,136864,5682669,5707626
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2268.733,2280.317,11.584,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,136124,136819,,,,,137592,138287,5737959,5766916
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2283.8,2289.8,6.0,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,137028,137388,,,,,138496,138856,5775624,5790624
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2299.167,2348.117,48.95,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,137950,140887,,,,,139418,142355,5814040,5936412
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2361.4,2389.65,28.25,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,141684,143379,,,,,143152,144847,5969619,6040242
